0 0 0 0 0 1024 0 0 1024 0 0 0 0 1024 |1024 0 0 0 0 0 0 0 922 102 0 1 1014 9 |0 0 0 0 0 1024 0 0 1024 0 0 0 547 477 |148 548 328 0 0 0 0 0 144 879 1 2 1022 0 |80 0 0 0 456 5608 0 0 6144 0 0 0 0 6144 |1085 2892 302 1 0 1844 13 7 2687 3410 47 323 3862 1959 |5483 592 69 0 0 0 0 0 5296 848 0 0 5826 318 |1582 2834 0 0 0 1717 11 0 3783 2361 0 0 5544 600 |2118 5376 1674 326 492 2273 10 19 9073 2983 232 3242 5459 3587 |3916 5857 2009 395 5 99 3 4 5028 6927 333 3674 7784 830 |1150 4893 1121 224 598 4287 7 8 8437 3724 127 2259 3825 6204 |3309 6601 2112 256 0 10 0 0 6127 6003 158 3054 8162 1072 |
342 531 151 0 0 0 0 0 1005 19 0 0 863 161 |2 1015 7 0 0 0 0 0 26 997 1 0 949 75 |105 898 19 0 0 0 0 2 107 915 2 59 958 7 |61 277 686 0 0 0 0 0 805 219 0 0 130 894 |515 2378 1472 1682 0 82 9 6 4737 1407 0 195 4894 1055 |1158 1212 2045 185 39 559 468 478 4539 1603 2 884 4213 1047 |456 1781 3871 1 0 14 11 10 4994 1135 15 34 1272 4838 |389 457 5178 120 0 0 0 0 3458 2686 0 10 2503 3631 |9962 227 821 406 41 129 186 516 10256 1819 213 3015 6775 2498 |7698 2161 1396 144 5 352 224 308 9001 2973 314 4037 5747 2504 |7329 387 1806 819 25 721 430 771 9699 2418 171 3411 6932 1945 |5469 1691 4142 87 1 114 380 404 8345 3613 330 3349 4908 4031 |
40 0 0 0 0 0 652 332 1024 0 0 0 1 1023 |32 424 568 0 0 0 0 0 0 1024 0 0 1024 0 |20 0 47 953 0 4 0 0 471 548 5 765 259 0 |19 59 813 133 0 0 0 0 0 967 57 124 900 0 |292 81 314 841 0 4084 427 105 5755 389 0 291 894 4959 |1145 1230 2727 814 0 8 65 155 3062 3069 13 1048 4538 558 |2120 1412 2612 0 0 0 0 0 633 5476 35 56 6088 0 |327 321 2178 3181 30 101 3 3 809 4824 511 2844 3299 1 |1575 888 3590 2263 0 2211 1223 538 7767 4490 31 785 5952 5551 |1105 2405 6167 2464 0 0 53 94 2882 9345 61 1609 10498 181 |775 792 2833 5779 0 1598 326 185 5423 6710 155 2299 6680 3309 |1833 2552 5445 2260 0 12 78 108 1453 10471 364 3040 9067 181 |
468 388 0 0 0 73 72 23 512 499 13 500 458 66 |85 44 569 283 10 33 0 0 202 692 130 547 475 2 |295 62 0 0 0 414 128 125 1024 0 0 0 532 492 |51 23 580 370 0 0 0 0 237 720 67 625 399 0 |2811 948 126 36 0 1222 541 460 5111 956 77 685 3052 2407 |661 2332 2529 614 0 5 2 1 1457 4372 315 2604 3355 185 |162 49 5346 587 0 0 0 0 141 5551 452 787 5310 47 |866 325 2330 2342 16 242 14 9 2252 3790 102 1860 4213 71 |2168 3374 4534 2212 0 0 0 0 3246 8746 296 2197 9820 271 |1096 2283 5858 3028 0 14 4 5 3536 8364 388 2079 9191 1018 |2516 5826 2627 948 8 344 19 0 8865 3267 156 3860 8352 76 |1022 2282 4739 2238 17 1929 52 9 5071 6307 910 6553 5540 195 |
0 0 0 0 0 1024 0 0 1024 0 0 0 1024 0 |412 576 5 1 0 16 3 11 811 205 8 83 854 87 |0 0 0 0 0 1024 0 0 1024 0 0 0 1024 0 |472 552 0 0 0 0 0 0 901 121 2 31 781 212 |0 0 0 0 0 6144 0 0 6144 0 0 0 6144 0 |2111 1807 23 1 0 2111 52 39 4654 1342 148 718 4958 468 |2026 4091 27 0 0 0 0 0 4926 1183 35 227 4944 973 |1966 2126 335 2 0 1643 56 16 4183 1851 110 408 5329 407 |1776 3403 621 49 9 6176 165 89 8425 3747 116 1582 10590 116 |5511 5307 415 38 2 903 62 50 7762 4127 399 2474 8453 1361 |1734 3473 2339 183 22 4240 192 105 7850 4285 153 1964 10254 70 |4862 5901 390 48 3 991 56 37 6768 4931 589 2970 8170 1148 |
73 0 0 0 423 528 0 0 0 1024 0 0 300 724 |0 1024 0 0 0 0 0 0 0 1024 0 0 986 38 |72 0 0 0 114 838 0 0 0 1024 0 0 305 719 |107 917 0 0 0 0 0 0 393 631 0 0 1022 2 |86 0 0 0 5713 345 0 0 149 5995 0 0 47 6097 |169 3023 886 5 1039 1018 4 0 1810 4283 51 162 3845 2137 |3 6141 0 0 0 0 0 0 109 6026 9 18 5854 272 |390 3372 532 0 2 1830 9 9 2939 3193 12 79 3885 2180 |507 3987 1231 159 4127 2211 47 19 7976 4125 187 1066 5685 5537 |699 10094 765 202 6 454 47 21 2357 9389 542 2237 9177 874 |760 5121 682 241 3172 2251 44 17 8098 4000 190 1074 6126 5088 |591 10677 396 127 7 420 49 21 3021 8887 380 1811 9435 1042 |
21 0 11 10 1 904 76 1 1024 0 0 0 25 999 |53 477 494 0 0 0 0 0 0 1022 2 3 1021 0 |29 0 28 657 100 172 32 6 825 180 19 438 523 63 |33 701 290 0 0 0 0 0 0 1021 3 16 1008 0 |333 35 90 523 4 4108 677 374 6107 37 0 169 1134 4841 |433 698 3053 1920 0 10 19 11 1065 5074 5 116 6024 4 |428 2970 2746 0 0 0 0 0 1 6108 35 27 6117 0 |175 336 1872 3182 82 386 102 9 986 4680 478 2112 4025 7 |5355 368 4260 1574 6 384 217 124 5427 6803 58 2708 8962 618 |6914 2266 2015 948 0 6 38 101 6819 5392 77 3174 9107 7 |5374 362 3533 728 0 1482 720 89 6172 5924 192 3178 6555 2555 |4464 1766 2021 3992 2 6 11 26 3118 9044 126 3001 9273 14 |
37 0 189 363 385 50 0 0 1010 14 0 0 601 423 |59 28 96 18 0 784 35 4 629 393 2 974 50 0 |55 159 280 108 109 312 1 0 955 68 1 73 651 300 |103 276 157 38 0 396 46 8 736 284 4 672 352 0 |81 131 1938 634 3263 97 0 0 5696 448 0 17 2783 3344 |478 2020 2374 341 376 504 37 14 2379 3730 35 705 4906 533 |137 120 877 210 5 4580 210 5 2529 3584 31 5709 435 0 |402 3615 1480 24 13 559 47 4 3795 2295 54 637 4971 536 |740 4564 5481 198 1070 235 0 0 2663 8890 735 1309 9207 1772 |633 4719 4013 236 122 2468 91 6 3831 7615 842 3109 9067 112 |564 6924 4650 100 39 10 0 1 2133 9341 814 1463 10558 267 |840 5510 3982 245 47 1602 50 12 4192 7090 1006 3177 8947 164 |
0 0 0 0 0 1024 0 0 1024 0 0 0 1024 0 |62 650 221 30 35 26 0 0 637 360 27 193 690 141 |0 0 0 0 0 1024 0 0 1024 0 0 0 306 718 |133 885 6 0 0 0 0 0 683 329 12 40 863 121 |0 0 0 0 0 6144 0 0 6144 0 0 0 2192 3952 |392 2604 226 23 0 2869 22 8 4629 1356 159 725 3891 1528 |448 5564 131 1 0 0 0 0 3827 2245 72 184 4983 977 |1077 2706 131 11 0 1997 150 72 4719 1335 90 375 3922 1847 |683 2968 844 29 3 7558 143 60 9398 2795 95 525 5290 6473 |1116 8858 1177 105 9 865 112 46 6273 5373 642 2308 8517 1463 |996 3006 747 29 3 7243 170 94 9420 2767 101 548 5538 6202 |1226 9221 794 56 7 836 105 43 5498 6049 741 2136 8863 1289 |
290 693 41 0 0 0 0 0 1004 20 0 5 983 36 |0 0 0 0 0 1024 0 0 357 667 0 2 1022 0 |805 195 7 9 0 7 1 0 989 35 0 56 799 169 |0 0 0 0 0 1024 0 0 504 520 0 3 1021 0 |3226 2647 94 64 0 4 27 82 6043 92 9 169 3618 2357 |1474 612 32 5 0 2173 1635 213 5854 290 0 645 3984 1515 |13 0 0 0 0 5916 215 0 5020 1124 0 0 6144 0 |1448 503 84 104 26 3422 516 41 4670 1307 167 2047 3437 660 |2872 1834 868 590 123 3181 2064 756 11818 461 9 1845 6470 3973 |1584 103 429 810 38 5570 2862 892 11630 629 29 2739 9342 207 |2556 2086 824 484 25 2894 2994 425 11853 421 14 1574 8401 2313 |899 49 1069 1258 52 7258 1440 263 11376 724 188 3000 9202 86 |
109 91 443 380 1 0 0 0 922 102 0 3 989 32 |271 600 125 28 0 0 0 0 959 55 10 38 916 70 |733 225 66 0 0 0 0 0 1024 0 0 0 955 69 |103 572 346 3 0 0 0 0 837 181 6 28 740 256 |861 2073 2350 847 13 0 0 0 4991 1153 0 54 4858 1232 |1183 2175 2056 623 6 6 20 75 5350 763 31 142 3578 2424 |972 3198 1749 85 29 110 1 0 5526 566 52 278 3738 2128 |1070 4163 833 78 0 0 0 0 5614 530 0 5 2882 3257 |3153 5333 2579 47 0 368 410 398 10435 1694 159 605 6709 4974 |2967 4698 2998 972 14 319 182 138 10804 1099 385 1521 7769 2998 |2619 5704 3221 82 2 288 182 190 10942 1148 198 871 6580 4837 |2519 5424 3218 572 5 313 140 97 11055 993 240 1050 6544 4694 |
0 0 0 0 0 1024 0 0 0 1024 0 0 1024 0 |1 0 964 27 15 17 0 0 237 785 2 4 660 360 |0 0 0 0 0 1024 0 0 0 1024 0 0 1024 0 |0 0 1014 10 0 0 0 0 344 670 10 8 1012 4 |0 0 0 0 0 6144 0 0 7 6137 0 0 6144 0 |56 22 2931 677 225 2233 0 0 2264 3871 9 106 5308 730 |12 28 6045 59 0 0 0 0 2375 3753 16 11 4971 1162 |38 17 3779 1205 273 832 0 0 1783 4158 203 1245 4893 6 |158 142 4130 2267 102 5489 0 0 3720 8465 103 1029 11209 50 |487 433 8208 2178 132 754 59 37 5179 6727 382 2500 8984 804 |148 67 3412 5731 429 2501 0 0 4760 7175 353 2769 9482 37 |360 331 6651 4260 50 583 41 12 6934 4962 392 3751 8465 72 |
19 8 91 20 3 882 1 0 851 173 0 0 547 477 |58 81 76 27 15 757 9 1 663 361 0 18 1006 0 |92 77 81 21 12 723 13 5 1001 22 1 30 811 183 |60 15 11 2 0 873 47 16 1012 12 0 6 1018 0 |210 63 1771 724 1114 2253 8 1 5642 491 11 149 3972 2023 |727 2614 2477 102 10 208 6 0 3286 2832 26 672 3959 1513 |746 1962 121 59 27 3121 64 44 5793 334 17 94 5856 194 |352 1803 2968 20 5 968 20 8 2114 3856 174 886 4063 1195 |1397 6512 3300 219 170 648 33 9 9285 2680 323 1603 8663 2022 |1295 7727 2094 143 17 901 66 45 9008 2845 435 2962 8421 905 |744 5950 5025 196 110 257 5 1 7331 4647 310 1073 9018 2197 |1592 6730 2318 57 8 1431 101 51 8380 3377 531 3257 7971 1060 |
0 0 0 0 0 1024 0 0 1024 0 0 0 300 724 |153 316 555 0 0 0 0 0 0 1022 2 1 1023 0 |0 0 0 0 0 1024 0 0 1024 0 0 0 909 115 |0 0 1024 0 0 0 0 0 0 1004 20 22 1002 0 |0 0 0 0 0 6144 0 0 6144 0 0 0 81 6063 |495 1291 2089 51 3 2204 8 3 2546 3525 73 182 3549 2413 |797 1544 3803 0 0 0 0 0 0 6123 21 3 6141 0 |340 1278 2371 16 0 2129 6 4 2291 3815 38 207 5229 708 |559 3646 2375 396 102 5193 17 0 7136 5079 73 1094 4561 6633 |1146 7520 3140 203 32 166 65 16 1243 10590 455 2548 9148 592 |385 3887 1548 149 36 6263 20 0 7471 4768 49 704 4428 7156 |1024 5088 5560 499 73 36 7 1 1401 10587 300 2694 9013 581 |
59 8 295 380 33 214 31 4 822 197 5 301 713 10 |69 318 637 0 0 0 0 0 0 1024 0 0 1024 0 |60 3 33 541 76 234 55 22 925 98 1 238 670 116 |11 40 973 0 0 0 0 0 0 1024 0 0 1024 0 |320 58 902 3389 39 1126 259 51 4247 1890 7 490 3889 1765 |315 532 3497 1774 0 15 7 4 536 5463 145 912 5232 0 |560 2759 2825 0 0 0 0 0 0 6144 0 0 6143 1 |102 339 2851 2852 0 0 0 0 116 5994 34 281 5863 0 |2251 2741 4945 2250 4 74 14 9 3389 8698 201 2851 9405 32 |1774 2984 6798 644 4 55 14 15 2723 9298 267 3351 8787 150 |2069 3099 5862 1161 4 68 14 11 2418 9542 328 2883 9387 18 |2093 2639 6077 1250 9 135 69 16 2435 9345 508 3500 8732 56 |
0 0 0 0 0 1024 0 0 982 41 1 6 1017 1 |43 932 49 0 0 0 0 0 39 978 7 21 978 25 |59 19 33 3 0 836 57 17 996 28 0 26 911 87 |257 666 101 0 0 0 0 0 166 819 39 85 887 52 |1003 1096 926 75 33 2558 296 157 5258 846 40 596 4876 672 |1486 2699 720 11 3 1030 148 47 3147 2902 95 411 5481 252 |674 4348 1122 0 0 0 0 0 640 5244 260 455 5398 291 |1510 2084 852 29 8 1293 243 125 3475 2530 139 477 5108 559 |4815 2905 1515 100 4 2082 564 303 8092 3914 282 2100 9539 649 |4845 6120 639 64 0 468 99 53 4282 7587 419 2577 9589 122 |5367 1848 1161 89 5 3111 475 232 8318 3638 332 2498 8223 1567 |5309 4507 1480 85 0 698 132 77 4398 7180 710 3323 8574 391 |
26 0 0 0 0 943 48 7 1023 1 0 4 309 711 |21 69 934 0 0 0 0 0 533 491 0 0 141 883 |70 98 282 13 4 557 0 0 701 237 86 326 324 374 |108 693 223 0 0 0 0 0 4 1020 0 0 499 525 |128 44 66 3 0 5850 36 17 6129 15 0 13 664 5467 |484 1290 2444 1611 0 266 27 22 1470 4487 187 664 3460 2020 |555 1505 4084 0 0 0 0 0 2188 3952 4 17 1665 4462 |460 3590 1407 397 0 263 11 16 970 4886 288 455 4757 932 |2195 4269 3334 1204 5 1260 17 4 7207 4924 157 669 6912 4707 |2357 4588 2178 3135 5 19 4 2 3675 8114 499 2425 8704 1159 |2787 4581 2919 452 5 1501 30 13 7870 4252 166 771 6724 4793 |3686 6065 1802 561 11 145 15 3 7066 4859 363 1673 9721 894 |
0 0 0 0 0 1024 0 0 0 1024 0 0 1024 0 |23 0 1001 0 0 0 0 0 0 1024 0 0 971 53 |0 0 0 0 0 1024 0 0 0 1024 0 0 1024 0 |183 388 453 0 0 0 0 0 0 1016 8 0 1021 3 |0 0 0 0 0 6144 0 0 0 6144 0 0 6144 0 |17 52 2775 44 12 3244 0 0 575 5563 6 17 4970 1157 |178 285 5681 0 0 0 0 0 0 6132 12 1 5800 343 |126 124 2765 55 8 3066 0 0 1080 5005 59 255 5781 108 |160 599 1262 189 56 10020 2 0 2899 9363 26 202 11989 97 |445 1249 8057 315 87 2122 8 5 3673 8211 404 1100 9452 1736 |150 594 1223 217 53 10051 0 0 2932 9330 26 201 12067 20 |470 1813 7606 234 38 2117 4 6 4892 6938 458 1281 10404 603 |
14 10 367 470 44 119 0 0 425 588 11 113 830 81 |65 258 701 0 0 0 0 0 0 888 136 45 871 108 |29 107 723 165 0 0 0 0 7 1011 6 55 969 0 |60 386 578 0 0 0 0 0 0 964 60 1 918 105 |46 3 414 3535 174 1972 0 0 3391 2753 0 168 3817 2159 |222 1046 2169 2301 406 0 0 0 2813 3287 44 775 5032 337 |275 1977 3892 0 0 0 0 0 2 5886 256 131 4963 1050 |294 1508 2931 1385 17 9 0 0 890 5185 69 661 5248 235 |579 538 2680 7798 342 331 6 14 7060 5139 89 3399 8310 579 |724 2013 5858 3367 223 103 0 0 5709 6010 569 5490 5073 1725 |415 424 2617 8354 369 109 0 0 5122 7052 114 5020 7216 52 |612 1638 6718 2844 274 182 10 10 3719 8137 432 4709 6205 1374 |
268 118 108 519 0 1 6 4 215 637 172 850 174 0 |1 0 1023 0 0 0 0 0 0 1021 3 0 979 45 |6 0 32 936 26 24 0 0 317 609 98 750 274 0 |0 0 1024 0 0 0 0 0 0 1002 22 0 983 41 |32 0 69 4681 381 981 0 0 2495 3397 252 2133 3129 882 |279 201 4249 1391 16 0 2 6 668 4934 542 2482 3618 44 |74 49 6021 0 0 0 0 0 0 6110 34 0 5510 634 |199 41 3627 2276 1 0 0 0 648 5380 116 1063 4991 90 |187 65 3499 7589 223 725 0 0 5136 7034 118 2690 8852 746 |359 271 9166 2492 0 0 0 0 1898 9966 424 1270 10178 840 |140 68 1688 9807 147 438 0 0 5824 6406 58 4511 7197 580 |336 221 8621 3110 0 0 0 0 2153 9886 249 1998 9345 945 |
600 393 1 0 0 0 11 19 979 45 0 0 797 227 |2 0 0 1022 0 0 0 0 82 912 30 112 909 3 |913 111 0 0 0 0 0 0 1024 0 0 0 401 623 |1 0 10 1013 0 0 0 0 2 1019 3 23 1001 0 |3398 606 946 375 0 127 172 520 6093 51 0 0 4129 2015 |21 27 191 5889 0 14 1 1 572 5568 4 8 6133 3 |20 0 156 5968 0 0 0 0 225 5879 40 118 5995 31 |342 105 295 5396 0 3 1 2 1069 5036 39 150 5984 10 |1481 248 1137 8004 6 636 417 359 5598 6658 32 452 11344 492 |1635 109 1522 7119 15 880 543 465 6096 6030 162 1995 10058 235 |3735 181 1287 4496 6 704 798 1081 8894 3364 30 579 10942 767 |1824 335 1876 5966 32 1395 546 314 7389 4651 248 2822 9102 364 |
87 0 5 37 312 579 4 0 254 575 195 915 109 0 |638 69 36 43 31 183 20 4 849 144 31 258 725 41 |389 128 0 0 0 361 90 56 790 206 28 141 882 1 |799 216 9 0 0 0 0 0 384 633 7 21 987 16 |1565 1041 1477 731 143 850 227 110 3406 2490 248 2454 3654 36 |2533 1164 736 1099 125 378 79 30 2520 3355 269 2024 3938 182 |4253 1522 203 84 2 25 39 16 4303 1770 71 1014 4289 841 |3168 2583 264 43 0 39 25 22 2338 3622 184 798 5274 72 |5794 2755 1215 1675 7 438 252 152 7072 4980 236 2709 7954 1625 |7190 3232 839 979 4 44 0 0 6204 5883 201 2595 8277 1416 |8173 1934 912 445 0 220 364 240 8575 3583 130 1184 9666 1438 |5334 5145 1242 434 29 90 11 3 7002 4832 454 3267 7956 1065 |
0 0 0 0 0 1024 0 0 0 1024 0 0 1024 0 |110 509 405 0 0 0 0 0 48 976 0 0 1024 0 |0 0 0 0 0 1024 0 0 0 1024 0 0 1024 0 |89 272 658 5 0 0 0 0 254 763 7 182 842 0 |0 0 0 0 0 6144 0 0 0 6144 0 0 6144 0 |515 2344 1335 145 160 1645 0 0 1952 4188 4 24 6120 0 |479 4361 1286 18 0 0 0 0 2239 3890 15 212 5932 0 |336 1513 1636 284 305 2070 0 0 2267 3824 53 974 5170 0 |336 2322 3258 1053 486 4833 0 0 7188 5063 37 1109 11173 6 |1559 5808 4720 186 5 10 0 0 2438 9775 75 1141 11141 6 |335 1167 4376 568 122 5719 1 0 7899 4351 38 1309 10973 6 |729 3363 7485 691 5 15 0 0 5848 6307 133 4048 8234 6 |
978 0 0 0 0 0 20 26 1024 0 0 152 872 0 |618 71 5 9 0 242 41 38 919 102 3 102 914 8 |104 29 175 3 0 657 37 19 944 79 1 100 924 0 |921 64 18 2 0 16 3 0 941 78 5 126 877 21 |2673 892 187 13 0 1788 289 302 5920 224 0 1021 5112 11 |4523 1054 90 31 3 393 28 22 5669 453 22 574 4764 806 |4141 650 37 25 0 1038 140 113 5413 660 71 1009 4979 156 |5161 605 342 2 0 17 7 10 5748 384 12 745 4972 427 |9567 1478 424 150 4 514 89 62 11261 854 173 1979 8694 1615 |7006 3269 492 255 35 906 188 137 11343 855 90 1170 7739 3379 |8254 3155 198 96 4 468 72 41 11016 1183 89 1094 9859 1335 |8051 2858 299 180 5 670 145 80 9444 2497 347 2783 8019 1486 |
8 0 0 837 104 75 0 0 131 750 143 503 521 0 |922 102 0 0 0 0 0 0 861 163 0 0 823 201 |22 0 0 147 511 336 8 0 609 414 1 147 877 0 |1009 15 0 0 0 0 0 0 959 65 0 0 695 329 |75 0 0 1343 1821 2853 51 1 3069 2960 115 1379 4685 80 |3994 183 2 953 225 459 176 152 4979 964 201 1154 4121 869 |5190 896 34 0 0 0 0 24 5849 295 0 0 3112 3032 |3506 151 0 89 518 1076 472 332 5372 754 18 504 4591 1049 |5562 1 0 469 388 902 2838 2128 10988 1052 248 1521 10386 381 |8556 1414 46 4 0 217 862 1189 11415 670 203 1038 8201 3049 |4248 1 0 864 1212 1150 2700 2113 10249 1818 221 1189 10546 553 |8356 1930 55 4 0 244 728 971 11428 663 197 865 7964 3459 |
0 0 0 0 0 1024 0 0 1017 7 0 5 1019 0 |658 366 0 0 0 0 0 0 939 80 5 57 806 161 |0 0 0 0 0 1024 0 0 1024 0 0 0 1024 0 |614 410 0 0 0 0 0 0 768 226 30 104 748 172 |0 0 0 0 0 6144 0 0 6144 0 0 0 6144 0 |2037 1626 693 165 32 1514 50 27 4756 1306 82 833 4887 424 |4438 1686 19 0 0 0 0 1 5595 528 21 290 4588 1266 |3227 540 10 0 0 2247 65 55 5368 623 153 662 5090 392 |4212 1197 1530 80 13 5031 140 85 9793 2415 80 1136 11102 50 |8715 2306 246 18 0 849 90 64 9552 2429 307 2158 8819 1311 |4245 514 167 30 3 6995 198 136 11170 1051 67 1437 10788 63 |8472 2096 206 65 5 1231 139 74 9376 2489 423 3259 7917 1112 |
72 3 24 308 302 315 0 0 677 313 34 779 245 0 |1024 0 0 0 0 0 0 0 1024 0 0 0 1000 24 |81 6 276 612 37 12 0 0 430 564 30 909 115 0 |1017 7 0 0 0 0 0 0 1016 8 0 0 1013 11 |411 773 1269 665 709 2314 3 0 2743 2975 426 3490 2591 63 |3238 507 461 1477 70 381 7 3 4575 1511 58 1481 3828 835 |6144 0 0 0 0 0 0 0 6141 3 0 0 4619 1525 |4035 1107 423 480 17 77 4 1 4996 1123 25 548 5048 548 |7278 1596 1410 840 79 1040 24 21 10680 1442 166 1742 8136 2410 |8742 2154 1222 87 0 79 3 1 11327 858 103 1684 7628 2976 |8052 2064 1555 56 15 454 51 41 11103 1028 157 1034 8108 3146 |7426 2251 2147 239 10 127 57 31 10797 1281 210 2454 7613 2221 |
36 0 69 364 275 280 0 0 755 237 32 293 515 216 |938 86 0 0 0 0 0 0 214 810 0 141 883 0 |0 0 0 0 0 1024 0 0 1016 8 0 0 265 759 |832 192 0 0 0 0 0 0 38 966 20 50 974 0 |385 462 890 695 1644 2050 16 2 5435 665 44 373 2851 2920 |882 3563 1334 285 41 39 0 0 467 5498 179 413 5680 51 |3980 2155 8 1 0 0 0 0 469 5663 12 101 6038 5 |2076 1998 807 259 75 929 0 0 1105 4850 189 1028 4512 604 |4278 3364 2862 1092 540 132 14 6 3672 8328 288 1178 10001 1109 |4369 7806 77 6 0 13 12 5 573 11225 490 1095 11098 95 |4356 2888 3620 850 373 183 12 6 2313 9625 350 1769 9888 631 |7645 4238 302 34 1 45 16 7 832 10757 699 2363 9845 80 |
7 0 6 897 15 87 12 0 399 563 62 691 333 0 |0 1024 0 0 0 0 0 0 0 1016 8 1 1023 0 |13 0 0 602 383 26 0 0 753 268 3 146 586 292 |1 1006 17 0 0 0 0 0 4 1008 12 14 1008 2 |62 2 136 4247 1609 72 15 1 3570 2282 292 2523 2639 982 |254 963 4078 582 28 204 29 6 653 5119 372 1314 4826 4 |2 6142 0 0 0 0 0 0 0 6132 12 3 6083 58 |79 1726 2455 1798 86 0 0 0 1284 4821 39 773 5364 7 |329 1538 6777 3438 132 74 0 0 2918 9165 205 886 11290 112 |555 4276 7311 146 0 0 0 0 581 11275 432 1377 10610 301 |272 1367 5889 4336 416 8 0 0 5020 7088 180 500 11588 200 |385 4314 7430 159 0 0 0 0 687 11146 455 988 10985 315 |
0 0 0 0 0 1024 0 0 1024 0 0 0 1024 0 |82 224 175 6 0 527 10 0 913 111 0 0 1024 0 |0 0 0 0 0 1024 0 0 1024 0 0 0 1024 0 |150 342 168 21 1 333 7 2 651 335 38 285 721 18 |195 358 737 72 6 4722 31 23 5832 312 0 21 5915 208 |1278 2144 1244 251 165 945 79 38 4019 2085 40 1217 4550 377 |875 3844 453 10 0 852 72 38 3248 2793 103 646 5453 45 |2033 1819 245 99 128 1667 109 44 4391 1568 185 1570 4383 191 |3789 6468 959 24 0 908 89 51 9332 2781 175 1482 9848 958 |2696 7990 345 91 22 1095 39 10 7531 4309 448 2902 8574 812 |4876 6427 396 7 0 487 59 36 9150 2975 163 1066 10625 597 |2666 7927 203 43 7 1369 41 32 8048 3901 339 1738 9558 992 |
93 0 0 0 396 535 0 0 0 1024 0 0 730 294 |39 129 856 0 0 0 0 0 319 703 2 10 1010 4 |58 0 0 0 320 646 0 0 0 1024 0 0 723 301 |38 804 89 28 1 64 0 0 500 511 13 307 712 5 |56 2 36 351 5603 96 0 0 495 5614 35 284 711 5149 |413 2618 1017 275 1691 130 0 0 1680 4453 11 208 5458 478 |465 3778 1889 11 0 1 0 0 820 5229 95 305 5411 428 |232 3187 228 246 2079 172 0 0 1067 5072 5 130 3748 2266 |523 2759 2481 956 4967 602 0 0 6608 5364 316 2169 7679 2440 |821 8388 2612 185 41 241 0 0 2494 9341 453 2193 9302 793 |661 2354 3047 778 4754 688 6 0 6430 5504 354 2891 5466 3931 |870 4884 4697 653 56 1069 55 4 4668 6517 1103 6048 5908 332 |
4 0 0 0 0 1020 0 0 740 284 0 0 8 1016 |50 318 617 39 0 0 0 0 690 331 3 379 185 460 |0 0 0 0 0 1024 0 0 1002 22 0 0 1 1023 |151 217 656 0 0 0 0 0 970 54 0 0 77 947 |30 0 0 97 120 5897 0 0 5441 703 0 0 910 5234 |522 2360 1301 0 6 1933 10 12 5460 672 12 323 3563 2258 |706 2218 1457 1634 56 73 0 0 4541 1336 267 3779 2009 356 |203 987 2950 321 0 1682 1 0 4261 1883 0 20 4037 2087 |2281 7095 1018 75 178 1621 10 10 11513 745 30 647 11290 351 |499 9458 1964 367 0 0 0 0 10370 1698 220 2133 10155 0 |1574 6800 1283 67 100 2455 6 3 11544 723 21 556 9493 2239 |496 8543 3080 169 0 0 0 0 9253 2889 146 1350 10809 129 |
42 115 117 433 268 48 1 0 1024 0 0 0 282 742 |17 1007 0 0 0 0 0 0 304 720 0 8 957 59 |47 81 239 449 193 15 0 0 1024 0 0 0 299 725 |15 882 124 3 0 0 0 0 196 828 0 3 989 32 |373 1917 935 2149 382 388 0 0 6144 0 0 1 1966 4177 |579 4919 644 2 0 0 0 0 4022 2117 5 335 5766 43 |218 5323 468 132 3 0 0 0 1477 4609 58 727 5116 301 |349 4938 721 91 45 0 0 0 4311 1826 7 108 5702 334 |1920 8256 774 802 87 449 0 0 7498 4652 138 2195 9309 784 |1128 9370 713 609 49 419 0 0 3549 8496 243 2698 9425 165 |1241 8212 728 961 573 573 0 0 7415 4667 206 3691 8307 290 |1379 5805 2876 1362 266 586 9 5 6393 5482 413 7309 4881 98 |
45 56 881 42 0 0 0 0 161 743 120 353 658 13 |58 634 332 0 0 0 0 0 892 132 0 0 209 815 |6 0 23 204 170 621 0 0 780 218 26 216 709 99 |39 379 606 0 0 0 0 0 779 245 0 0 349 675 |194 197 3528 1290 317 602 11 5 3043 2964 137 1103 4826 215 |508 2029 2704 652 36 154 43 18 3000 2764 380 1427 3416 1301 |210 3577 2357 0 0 0 0 0 5468 676 0 0 1190 4954 |505 1319 2581 927 455 356 0 1 3783 2178 183 1560 2616 1968 |3402 2999 3257 1298 90 990 125 127 8997 3031 260 2323 7825 2140 |3911 5164 2859 40 0 153 54 107 9318 2786 184 1819 6649 3820 |2688 2788 3229 2824 201 416 56 86 8380 3694 214 3266 7536 1486 |4199 5215 2443 88 0 148 52 143 9969 2039 280 1833 5945 4510 |
